height
3.629100000000001
8.016200000000001
5.673900000000003
7.055
5.918699999999999
10.297399999999998
6.349399999999999
6.85847
2.4838999999999984
3.874200000000002
8.558399999999999
2.86322
6.020800000000001
2.4403000000000006
5.955399999999997
5.6935
4.561999999999998
5.1640000000000015
5.1947
2.75367
6.70967
7.3354
3.4803000000000006
4.7570000000000014
2.4898000000000007
6.830100000000002
2.7685700000000004
2.735800000000001
2.5600000000000005
3.482800000000001
3.166599999999999
5.8095
7.8187
8.122100000000001
6.93909
2.3535000000000004
3.3762000000000008
3.7403999999999975
7.832500000000001
7.4285
7.667100000000001
8.359399999999999
3.874500000000001
7.692599999999999
2.4583000000000004
5.5785
8.179200000000002
4.70416
2.398679
6.8112
8.746400000000001
2.463799999999999
4.93455
7.90319
6.782999999999998
2.3816000000000006
2.48027
9.2916
6.094720000000001
8.8022
7.7308
2.5036000000000005
7.824499999999999
2.6731000000000016
7.830100000000002
8.152
2.272449999999999
7.354000000000003
8.001149999999999
1.8929000000000045
4.2394
7.399799999999999
2.3466999999999985
7.531200000000002
7.7224
5.8825
2.3401999999999994
6.8492
6.6579000000000015
7.279399999999999
2.3923000000000023
6.6549700000000005
7.765499999999999
4.033500000000002
3.2021960000000003
4.897199999999998
7.393500000000001
7.742100000000001
6.213699999999999
2.92784
3.863
7.0215700000000005
7.721200000000001
3.017063
6.744680000000001
7.642999999999997
8.011299999999999
5.255000000000003
5.37971
9.091700000000005
3.628199999999998
2.5299000000000014
5.446599999999998
7.41445
7.401999999999999
5.878499999999999
2.579600000000001
10.2389
2.4888999999999992
2.1069
4.302300000000001
3.2965000000000018
6.519599999999999
2.964199999999998
2.4772
8.566499999999998
8.5077
2.662987
15.3815
5.379100000000001
6.73678
2.50451
7.344110000000001
7.215
5.32621
5.6609
6.5649
7.296390000000001
2.6682000000000023
2.4923
2.4055
7.9817
6.29516
6.410599999999999
2.773199999999999
2.239799999999999
8.14448
2.361060000000001
2.387599999999999
7.16281
7.122400000000001
4.424099999999999
4.148999999999994
7.694100000000002
6.370899999999999
6.29406
7.729199999999999
6.659099999999999
6.675399999999998
7.566079999999999
5.239799999999999
6.1401
2.475
5.9914000000000005
3.552500000000002
8.65476
7.671999999999997
6.2477
7.580099999999998
6.57477
7.412500000000001
2.3894
4.19542
4.720300000000002
2.45678
7.648199999999999
8.0945
8.034400000000002
2.5167
2.891499999999993
2.5840999999999994
7.65701
3.5783000000000023
2.526499999999998
2.9730999999999987
3.2674999999999983
7.084999999999999
4.899099999999997
7.248100000000001
5.8298
4.7135
5.43343
8.2516
2.6068
6.9421
2.4702
2.2571000000000003
3.777600000000003
6.188900000000004
4.17634
7.292400000000001
7.811399999999999
7.549699999999998
2.7881
2.2196
7.27198
5.68068
8.431799999999999
7.719199999999999
7.2904
6.043099999999999
2.500499999999999
6.613900000000001
8.157599999999999
7.445600000000002
6.72236
14.7544
3.560399999999998
4.711300000000001
7.3126
8.2208
3.3226000000000013
10.4082
7.930099999999999
7.402399999999998
7.610799999999998
7.001049999999999
7.002500000000001
7.774700000000001
5.951700000000002
7.97714
2.4442000000000004
7.44454
2.5866000000000007
4.781300000000002
6.282800000000002
4.267099999999999
6.256899999999998
7.254200000000001
8.899059999999999
4.306600000000001
6.68698
6.902699999999999
6.51693
7.124099999999999
5.3524
2.9221000000000004
2.3622000000000014
2.5417000000000023
6.098700000000001
2.5915
8.254199999999999
6.18211
4.640599999999999
8.242099999999997
2.55003
5.7926
7.36809
7.132099999999998
5.922300000000004
2.87605
8.909500000000001
8.008400000000002
6.459699999999998
5.9437
7.979999999999999
3.070689
3.4939
4.990099999999998
8.3216
8.2275
7.0276
2.9531000000000027
2.572839
7.669799999999999
2.3870000000000005
6.72841
7.99615
3.93211
4.9725
2.5104800000000003
7.14457
3.064100000000004
2.8951
2.5026
2.7124000000000006
8.2655
7.644300000000001
2.7729
2.9879999999999995
2.8053300000000005
5.9727
2.7535999999999987
4.0276
2.624000000000001
2.8343000000000025
2.697464
2.724700000000001
6.2409
5.970600000000001
6.532489999999999
7.648500000000002
4.208500000000001
2.63189
2.6869999999999994
6.602700000000002
6.93557
7.20655
2.69078
7.6781
7.2067
7.080500000000001
2.494900000000001
7.470100000000002
7.862200000000001
5.222799999999999
3.61504
6.878499999999999
2.2752
7.940060000000001
7.3494
3.7506000000000057
2.9342000000000006
2.5976
6.655799999999999
5.4618
4.676
6.70538
6.572300000000002
4.397
5.3584000000000005
3.145199999999996
7.387699999999999
5.343
5.834
7.320600000000002
6.5583100000000005
7.511700000000001
9.6114
7.216800000000001
2.5747
7.727800000000001
5.518899999999999
4.953399999999999
6.825800000000001
3.5228
8.55991
6.712199999999999
2.59857
8.419400000000001
2.5940999999999974
6.486599999999996
4.718
2.5245
4.625699999999998
2.5167
7.829799999999999
2.4904
6.0595
9.6386
7.595600000000005
2.64687
8.2341
5.14931
7.089000000000006
6.80376
4.90326
2.5126000000000026
2.55232
4.4101
5.93206
2.8914599999999995
6.609499999999997
4.151700000000002
2.981882
6.8962
5.7501
5.9546
4.373100000000001
5.295500000000004
2.439700000000002
10.30576
7.172000000000001
6.033899999999999
5.074200000000001
8.8688
5.3376
4.343600000000002
5.714599999999999
4.723400000000002
8.30451
2.7308999999999983
3.657200000000001
7.877609999999999
7.946799999999998
6.204700000000001
2.5000000000000018
4.222300000000001
6.9558
2.3514
7.276300000000001
8.830299999999998
8.058399999999999
7.2376
2.9692000000000007
2.5578000000000003
8.358080000000001
6.106199999999999
6.52904
3.2851100000000004
3.226399999999998
2.8992000000000004
2.3858999999999995
5.9933
2.5711000000000013
5.77571
4.953499999999998
4.629399999999999
7.0162999999999975
5.788600000000001
7.910199999999998
3.408899999999999
6.8541000000000025
6.6624
2.66801
2.6258
4.033499999999998
5.589600000000001
9.776699999999998
5.788300000000003
3.6381999999999977
6.3072
2.4605999999999995
5.3188
2.485100000000001
2.674322
8.7117
2.47264
8.2313
5.896000000000001
7.5373
8.577900000000003
7.561199999999996
7.930700000000002
2.830299999999994
6.43705
2.764599999999998
5.24471
7.3642
2.139900000000001
10.7054
9.9247
7.269200000000001
5.12292
5.785800000000002
3.820000000000002
7.93067
2.509999999999998
8.123000000000001
6.3962999999999965
7.093
4.6739
2.96476
6.7348
5.903840000000001
6.863900000000001
3.9835
6.0352
2.49251
7.4207
4.808
3.583899999999998
13.717
8.32573
2.62383
6.611500000000001
2.79821
8.25779
4.2905000000000015
6.3675
6.64474
8.14678
2.504900000000001
4.1997
7.61842
5.6538200000000005
8.043700000000001
2.4474
8.381099999999998
4.281300000000002
9.03855
3.4594
3.494400000000006
6.328399999999999
6.76164
2.93417
6.65792
6.658999999999999
4.522100000000002
5.009999999999998
5.31534
3.0266900000000003
2.6217000000000006
2.82075
6.394900000000003
3.2113999999999976
9.24522
3.6356
2.5811
6.909800000000001
3.2745999999999995
2.376999999999999
5.051499999999997
4.146099999999997
3.025300000000001
2.3694500000000005
9.20821
2.6021
7.836000000000002
3.2248
6.240400000000001
6.562100000000001
2.529
7.6818
5.024100000000001
6.9214400000000005
7.963900000000001
2.5191
2.4987999999999992
7.9702
3.458400000000001
2.06285
4.0791
6.807999999999998
8.1057
3.4572000000000003
3.2285000000000004
7.117660000000001
4.908799999999999
5.8156
4.599699999999999
2.7983
3.224400000000003
5.47408
2.5878
2.88702
5.887799999999999
2.5322
6.322400000000002
8.4343
3.337299999999999
3.146000000000001
5.920299999999999
7.234200000000001
4.017799999999998
4.621600000000001
3.6640000000000015
2.9181000000000026
8.213940000000001
7.531600000000001
6.668600000000001
5.89797
2.3815000000000026
7.768899999999999
6.3446
2.518
2.5075000000000003
5.233900000000002
4.059600000000003
7.9123
5.286499999999999
9.567999999999998
5.676300000000001
7.392100000000001
7.403399999999999
6.229599999999998
2.444499999999998
6.498199999999997
2.4921000000000006
7.339500000000001
3.15932
2.598327
6.8262
2.2525000000000013
2.0540999999999983
2.266000000000002
5.532400000000001
5.2103
2.2531
5.534500000000001
7.1753
6.566200000000002
7.708200000000005
6.3955
3.063599999999997
5.127500000000001
7.794399999999999
7.585660000000001
3.816200000000002
3.175900000000002
3.049999999999997
8.079299999999996
6.392500000000002
2.793200000000001
3.079500000000003
7.8095
5.87493
2.6158
7.632599999999999
6.016599999999999
5.242100000000001
4.862199999999998
2.3532999999999973
3.6792000000000016
2.443299999999999
3.2403000000000013
2.71983
2.4482
8.00905
2.5428
5.529299999999999
8.310200000000002
5.014899999999999
8.6067
7.048159999999999
8.401800000000001
6.468300000000003
7.496299999999998
5.652100000000001
7.909000000000002
5.58744
7.489399999999998
8.932300000000001
2.559100000000001
6.2907
3.077400000000001
7.33032
7.94726
2.7250999999999994
6.08885
7.548500000000001
2.558291
2.633900000000001
8.5654
6.628
7.15508
6.068000000000001
2.4763
7.62376
2.67869
8.297
7.1869
6.6599
6.13992
7.68014
10.6621
20.099200000000003
2.8666
5.520699999999998
8.197699999999998
7.667660000000001
2.3434000000000026
6.2302
2.480600000000001
8.1634
4.220899999999999
2.450199999999999
7.04241
4.998899999999999
7.312399999999997
3.27578
5.1907
2.5310000000000006
7.610600000000005
7.331699999999998
2.630698
8.0988
2.6802399999999995
2.564399999999999
5.0919000000000025
6.07448
7.0676000000000005
3.3746
7.578400000000002
2.69266
6.433499999999999
7.469899999999999
7.0441
2.8362
8.67727
5.450800000000001
2.5090100000000004
5.80614
2.537699999999999
2.5181700000000005
7.048299999999998
3.2937999999999974
2.3306000000000004
7.059100000000001
7.578200000000001
3.468499999999999
2.3185
7.10447
13.069299999999998
2.645700000000001
2.4689999999999994
6.0206
5.517499999999998
6.9331
6.081999999999997
2.406500000000001
6.010000000000005
6.754600000000004
2.5345000000000004
9.7171
2.55839
13.1315
7.0368
2.783100000000001
6.138200000000001
3.9692000000000007
5.196899999999999
6.163200000000003
7.0954000000000015
7.738599999999998
3.004900000000003
7.674499999999998
8.805699999999998
8.1579
2.561500000000001
2.81472
3.1264000000000003
2.54934
10.2154
8.227899999999998
4.0747
7.186200000000003
2.6285999999999987
4.232999999999997
5.70966
3.65131
2.4495000000000005
6.8432
8.213999999999999
7.907400000000001
8.290700000000001
2.69241
7.837
4.176546
5.5352
8.4709
13.2046
3.1712999999999987
2.5281200000000004
8.3719
3.247899999999998
6.05942
4.958399999999999
8.04867
6.832799999999999
2.371731
4.268000000000001
7.936710000000001
2.88448
6.076599999999999
3.1691000000000003
2.764100000000001
2.5548
7.581859999999999
2.5488
8.089680000000001
2.3656000000000006
2.52271
7.84171
2.3596000000000004
3.5147000000000013
8.3952
8.293800000000001
8.654
2.62718
8.141200000000001
7.092099999999999
3.014899999999997
7.57486
8.4785
2.4713899999999995
7.125099999999996
4.585899999999999
7.6721
6.014599999999998
3.7127
3.9191671
8.22466
2.76761
2.302277
4.406499999999999
2.642999999999999
7.200099999999999
2.60912
8.6491
4.176400000000001
10.0106
2.055799999999998
5.8736
4.78934
2.5467000000000013
7.9131
6.6054
7.5213
9.63056
6.3526000000000025
5.5975
6.506899999999998
3.248199999999997
8.26
3.5421999999999976
7.8591000000000015
2.530400000000002
2.8645
2.6831
2.6401600000000007
2.5452000000000004
5.57221
6.277699999999999
5.9263
6.731000000000002
8.5809
7.400300000000001
2.6361999999999988
3.892800000000001
4.346899999999998
3.2774999999999963
3.02078
2.368045
6.233099999999999
3.1777999999999995
7.9642
6.0322
2.5980000000000008
6.93803
11.169899999999998
2.692
6.536299999999997
8.1502
5.607200000000001
7.80927
8.447389999999999
3.8735
4.759500000000001
3.4253
8.1817
6.903299999999998
2.278300000000001
2.6867
4.535900000000005
7.19954
3.0684000000000005
5.55074
8.36576
2.612811
2.494
7.7554
2.8775000000000013
7.386800000000001
3.9418000000000006
3.089600000000001
7.607769999999999
6.011700000000001
7.48592
2.443
7.903479999999999
7.409599999999999
7.362700000000002
6.41043
6.3308
7.50163
